0,1,2,3,4,5,6,7,8,9
0.3225351949721105,0.3330696251097154,0.3266292345816564,0.34037660559720706,0.3380524198494046,0.332057860477845,0.33645829938142446,0.3488962345383819,0.3479280429891165,0.3458404777370283
1.509671325455225,1.4818880083006103,1.441203786286925,1.409986207106511,1.3629971908625564,1.3160890168685198,1.2790765735834546,1.2446665295296702,1.1999722614060164,1.1556535509735635
-0.7193405575046976,-0.6942684207563892,-0.6872230289551908,-0.657942334684795,-0.6471122446772348,-0.6400820586819311,-0.6135347155492501,-0.5801262377734997,-0.5652818956119667,-0.55002675569222
-0.12614963975573068,-0.14575550699157502,-0.17632148067609843,-0.19580458557295977,-0.2299141603051898,-0.26743840754146175,-0.27765293277795894,-0.2868091978908554,-0.30512895929702805,-0.317922420030536
0.04518520351368993,0.025190750738853906,-0.010373748715273967,-0.031321103768263026,-0.06782967083756097,-0.10896171610090216,-0.13534916060043733,-0.15794810012719168,-0.1919154006226158,-0.22485472848807658
0.24085874201556723,0.241841679548236,0.2373668543704548,0.23806544246987926,0.22782625312533467,0.22256048590958055,0.23905804943297226,0.2510921034054996,0.2734841347147532,0.31478972168562197
-0.10611497402617331,-0.13074162048464966,-0.15926304805167346,-0.1915468945962584,-0.2305380329190998,-0.24955087736929693,-0.2638711388414918,-0.25884168598052004,-0.26096453543256826,-0.23649407960926006
0.4089681131749522,0.4289572100205511,0.4318189738036984,0.45871068735327614,0.47001407588063504,0.4778841299973249,0.5046048062464696,0.539416798532689,0.5589038687235051,0.5796116340112347
0.5519427631152849,0.547677922827343,0.5308915819691187,0.5232579603735652,0.49565210863853293,0.45994636286324075,0.4428115855357754,0.4195627733500031,0.3821013188282132,0.3494167911621293
-1.3402695371189286,-1.3507148555753576,-1.3682320119963085,-1.3704518639773697,-1.3858344140822156,-1.4072900924017384,-1.3914624383385685,-1.382828820775779,-1.3887715420298576,-1.3849438955724023
-0.5031297772022475,-0.5053250607724346,-0.5219520918539391,-0.5137718010577398,-0.516740985634361,-0.5205142680649884,-0.5000607578926467,-0.4773865470377189,-0.470741406341448,-0.4596518973225808
-0.8785985028311061,-0.8479330124075224,-0.8352591744445249,-0.8106181299536583,-0.8059067561596558,-0.8088749123053837,-0.7898289141057719,-0.7720407958573056,-0.7680256461785976,-0.7618318375938234
0.7022950644191571,0.6462366376570814,0.6135901500128699,0.5786567187271139,0.5270062489425702,0.4756477060133265,0.43111710248711954,0.4000205589789426,0.3596541941020105,0.3325214823041863
0.7715059851937449,0.7645699161068964,0.7422048151602427,0.732290580773068,0.7059527721780672,0.6778757996279434,0.6567676280863857,0.6445373078616707,0.6237643919894911,0.6000092918742632
0.02081744291403831,0.09657318599077583,0.14121164176723047,0.2488034161095136,0.3616025046602258,0.4806009144691871,0.5912991678783501,0.7086096971063542,0.7538273570953453,0.692293061172146
-0.7934261013985149,-0.8183818948116476,-0.8537367694405189,-0.8742277538638997,-0.9092831645795498,-0.9505483998845692,-0.958679117341104,-0.9710630700208676,-0.993433187413966,-1.0103088018853232
-0.1537907848083419,-0.1711800677831105,-0.19869294697216833,-0.2133318074811979,-0.23923975864875202,-0.26514724007719875,-0.27287308549565864,-0.2749428339663829,-0.2877906035602139,-0.2924628837192648
0.6988521537201448,0.6926286718872801,0.6716570146110653,0.6682059600644006,0.649507339780646,0.6258104319271388,0.614647045148841,0.6051723360225139,0.5809031274466024,0.5544196998978949
0.17178973424735894,0.18164246270702133,0.1651851765353512,0.1731225646820042,0.17101496818952922,0.17082479858359284,0.18425002458902723,0.20028127003835422,0.21113916341040273,0.21947103927427397
0.5178224678244495,0.5061303871500635,0.47699501975888947,0.46621328224984926,0.4401679140912974,0.41100542609957147,0.39359326141082673,0.385597947707787,0.36672915749209456,0.34468778894134533
-0.05906139135207211,-0.08728044917402844,-0.11173557903843223,-0.14171730047823305,-0.17960646947650427,-0.20803168722068932,-0.2292758808167994,-0.2352591106197035,-0.2502172844200108,-0.24219579748281372
0.4284746676925342,0.43554334435458153,0.4299565616515513,0.44436928270663967,0.4413385844595936,0.4370026808590344,0.4526190864559272,0.4709187758425786,0.4713347518905935,0.4789456017774667
-0.03593623266147883,-0.0683740734475285,-0.1132000092990264,-0.14701044248703843,-0.18845354231688777,-0.22083831059833248,-0.23223696127349275,-0.23772861429612502,-0.2536657369074673,-0.2616666860280379
0.05705487304842233,0.06490109117263654,0.05919635026334508,0.07008327878578174,0.0632704336780417,0.05149895970304191,0.05939889480156585,0.06438168100133002,0.05720677238028765,0.0560564762090226
0.23235105841547088,0.24189107428411893,0.2313593938591415,0.24016614387327573,0.23080264597341138,0.21934138874205134,0.22029682281687823,0.230281020488185,0.2275620814028786,0.22505047803167222
0.5221536344642367,0.4926473659360119,0.4413200493446151,0.40827302838043444,0.36051141891946603,0.30798935581729614,0.2682900755918615,0.22976912753128154,0.1837563261692548,0.1320140194685233
0.6889132181862874,0.6931285973793321,0.6812641374672753,0.688726200849218,0.6812120074322442,0.6719835617339935,0.6768429644385707,0.6844571260420109,0.6779095786350984,0.6703942605707685
-0.22829897373706767,-0.26003283573000613,-0.30216863976528335,-0.3321294662831027,-0.3758248551057003,-0.4216299762864222,-0.45133391669261186,-0.4766688234374941,-0.5110159552201324,-0.5383609656943571
1.3726502762014228,1.333388337804406,1.282498023320694,1.2396699247932998,1.1788577747016795,1.1174922896783943,1.0621062719637457,1.0133021276282097,0.9553809503220552,0.9031698427691561
0.4943555691646442,0.47331113758676824,0.4376508737256547,0.4152152833825785,0.37763416179138654,0.3389278802808452,0.3121688626367728,0.29390440025324616,0.2871116899329941,0.2594260265433386
-0.43343051072162475,-0.4438474846095557,-0.4696324452132654,-0.49723766598675057,-0.5369184695604576,-0.5770420742681044,-0.6080598790377809,-0.6282128706200745,-0.6648980251432051,-0.6908588153564519
