0,1,2,3,4,5,6,7,8,9
7.15,7.081606436157227,7.00676513402462,6.925153092193604,6.836888347184658,6.7399343603253365,6.637226983308792,6.5281939608335495,6.4143399365663525,6.296430542600155
12.263,12.216192031478881,12.156861237716676,12.084359748339653,12.009770928931236,11.93292342453003,11.85394513694048,11.774294521534442,11.69374567978382,11.615368779122829
8.716,8.755616460037231,8.792085904073716,8.825284616494178,8.853231855654716,8.873427597117423,8.884600547671317,8.888977436161042,8.89219926507473,8.896990500426293
4.717,4.760810068655013,4.799681633782386,4.82947916097641,4.850331760811806,4.862886573004723,4.871436867713928,4.875799869990349,4.875150622153282,4.866244651007652
4.13,4.080869739615917,4.038375083136558,3.9963506357789043,3.9558221266984943,3.915532462310791,3.8762973333120345,3.8398631704926487,3.805878464782238,3.7767835894465445
0.084,0.11400569658279418,0.14099812674522402,0.16974760570526123,0.19609895198345184,0.22230008175373078,0.24949938011169434,0.27473050434589386,0.2978315983057022,0.3177579023122787
0.237,0.24254763278961183,0.25590173835754393,0.271358354139328,0.28860460987091063,0.3066641022443771,0.3275717501878738,0.3476214750289917,0.36745208156108855,0.38433470838069916
8.074,8.062719314098358,8.039251872634889,8.008316700637339,7.9727815090894705,7.936476884174347,7.901818837380409,7.8701121075391764,7.840101912677287,7.813753223943711
6.009,6.014601313519478,6.037296900081634,6.0664142732620245,6.105280523109436,6.153527845168114,6.200909023118019,6.251466228318215,6.300116102981567,6.34210056450367
7.453,7.541148642206192,7.633525685310364,7.724567775273323,7.809403900575638,7.892565659165383,7.984878855204582,8.110867036604882,8.292838653898238,8.522291900110245
9.466,9.487159446024894,9.50069506509304,9.510103087592125,9.5144155510664,9.5152232691288,9.513013039350511,9.509893932509422,9.508886216235162,9.510534715342521
5.547,5.574362520933151,5.618328806591034,5.670072880887986,5.727158257222176,5.786985087013244,5.849932464432716,5.915134212851525,5.986401688623428,6.062717847442626
8.825,8.871020542621611,8.921321773433686,8.977865898394585,9.040054192113876,9.102791510725023,9.160781197953225,9.210191629815101,9.252066182255744,9.28624055724144
4.947,4.894132559645176,4.854094160842895,4.821919452095031,4.793874875366687,4.7666765495777135,4.741740583777427,4.718611159789562,4.701631350016594,4.692753700530529
2.66,2.6778229383707046,2.6907294956445695,2.697073874378204,2.6961604798316956,2.6932556725740433,2.6851764741659165,2.671260312151909,2.6501175433874127,2.6255033690929417
17.768,17.769564595890046,17.77354947257042,17.785579975759983,17.805574225163458,17.83090750968456,17.855415063261987,17.87096789342165,17.876469057404993,17.87372192257643
1.68,1.7068899758577347,1.7416813494682313,1.7798464532852172,1.8213131785392762,1.8686617166519164,1.924801473760605,1.989207070541382,2.0595097826480866,2.1279412715673445
