# train_loss,val_loss
8.377361297607421875e+00,8.266687393188476562e+00
8.193109512329101562e+00,8.114115715026855469e+00
8.053263664245605469e+00,7.985762119293212891e+00
7.925548553466796875e+00,7.858901977539062500e+00
7.799303531646728516e+00,7.733506679534912109e+00
7.674524784088134766e+00,7.609570980072021484e+00
7.551193237304687500e+00,7.487066268920898438e+00
7.429276466369628906e+00,7.365957260131835938e+00
7.308743476867675781e+00,7.246211528778076172e+00
7.189553260803222656e+00,7.127784252166748047e+00
7.071670055389404297e+00,7.010642051696777344e+00
6.955054759979248047e+00,6.894746303558349609e+00
6.839670181274414062e+00,6.780059814453125000e+00
6.725484371185302734e+00,6.666555404663085938e+00
6.612460613250732422e+00,6.554194927215576172e+00
6.500569820404052734e+00,6.442943096160888672e+00
6.389777660369873047e+00,6.332777500152587891e+00
6.280055522918701172e+00,6.223664760589599609e+00
6.171374320983886719e+00,6.115580558776855469e+00
6.063711643218994141e+00,6.008494853973388672e+00
5.957038402557373047e+00,5.902386665344238281e+00
5.851332664489746094e+00,5.797227859497070312e+00
5.746571540832519531e+00,5.693007946014404297e+00
5.642735004425048828e+00,5.589699268341064453e+00
5.539806365966796875e+00,5.487289428710937500e+00
5.437767028808593750e+00,5.385759353637695312e+00
5.336601734161376953e+00,5.285096645355224609e+00
5.236299514770507812e+00,5.185288906097412109e+00
5.136847496032714844e+00,5.086327075958251953e+00
5.038238525390625000e+00,4.988202571868896484e+00
4.940462589263916016e+00,4.890910625457763672e+00
4.843517303466796875e+00,4.794444084167480469e+00
4.747396945953369141e+00,4.698802471160888672e+00
4.652103900909423828e+00,4.603984832763671875e+00
4.557633876800537109e+00,4.509997367858886719e+00
4.463994503021240234e+00,4.416841030120849609e+00
4.371186733245849609e+00,4.324519634246826172e+00
4.279220104217529297e+00,4.233042716979980469e+00
4.188102245330810547e+00,4.142421245574951172e+00
4.097845077514648438e+00,4.052670478820800781e+00
4.008460998535156250e+00,3.963798761367797852e+00
3.919965505599975586e+00,3.875826120376586914e+00
3.832375049591064453e+00,3.788763761520385742e+00
3.745703220367431641e+00,3.702635526657104492e+00
3.659974336624145508e+00,3.617463111877441406e+00
3.575207948684692383e+00,3.533262968063354492e+00
3.491426229476928711e+00,3.450062036514282227e+00
3.408653259277343750e+00,3.367885828018188477e+00
3.326914548873901367e+00,3.286757230758666992e+00
3.246233224868774414e+00,3.206700086593627930e+00
3.166636228561401367e+00,3.127743005752563477e+00
3.088150501251220703e+00,3.049912452697753906e+00
3.010803222656250000e+00,2.973237514495849609e+00
2.934620618820190430e+00,2.897738933563232422e+00
2.859627485275268555e+00,2.823449134826660156e+00
2.785850048065185547e+00,2.750388383865356445e+00
2.713314771652221680e+00,2.678582668304443359e+00
2.642045497894287109e+00,2.608057022094726562e+00
2.572065591812133789e+00,2.538833618164062500e+00
2.503396511077880859e+00,2.470933914184570312e+00
2.436059236526489258e+00,2.404377698898315430e+00
2.370073556900024414e+00,2.339184045791625977e+00
2.305455207824707031e+00,2.275364398956298828e+00
2.242217540740966797e+00,2.212933540344238281e+00
2.180374622344970703e+00,2.151903152465820312e+00
2.119936227798461914e+00,2.092283964157104492e+00
2.060911655426025391e+00,2.034081220626831055e+00
2.003305673599243164e+00,1.977298855781555176e+00
1.947121143341064453e+00,1.921940565109252930e+00
1.892359972000122070e+00,1.868005275726318359e+00
1.839021563529968262e+00,1.815489768981933594e+00
1.787100791931152344e+00,1.764388084411621094e+00
1.736591339111328125e+00,1.714694976806640625e+00
1.687485337257385254e+00,1.666396737098693848e+00
1.639770030975341797e+00,1.619484066963195801e+00
1.593434095382690430e+00,1.573941349983215332e+00
1.548461556434631348e+00,1.529752969741821289e+00
1.504835724830627441e+00,1.486899971961975098e+00
1.462538361549377441e+00,1.445365428924560547e+00
1.421547174453735352e+00,1.405122280120849609e+00
1.381842494010925293e+00,1.366155147552490234e+00
1.343400716781616211e+00,1.328434586524963379e+00
1.306195855140686035e+00,1.291937828063964844e+00
1.270204424858093262e+00,1.256636857986450195e+00
1.235397934913635254e+00,1.222508192062377930e+00
1.201750636100769043e+00,1.189519882202148438e+00
1.169232964515686035e+00,1.157648086547851562e+00
1.137820124626159668e+00,1.126861572265625000e+00
1.107479333877563477e+00,1.097130775451660156e+00
1.078183293342590332e+00,1.068429112434387207e+00
1.049903035163879395e+00,1.040725231170654297e+00
1.022609353065490723e+00,1.013991594314575195e+00
9.962725043296813965e-01,9.881969690322875977e-01
9.708633422851562500e-01,9.633141160011291504e-01
9.463538527488708496e-01,9.393142461776733398e-01
9.227150678634643555e-01,9.161683917045593262e-01
8.999190330505371094e-01,8.938497304916381836e-01
8.779371976852416992e-01,8.723285794258117676e-01
8.567425608634948730e-01,8.515793085098266602e-01
8.363089561462402344e-01,8.315755724906921387e-01
8.166097998619079590e-01,8.122920393943786621e-01
7.976197600364685059e-01,7.937017679214477539e-01
7.793130278587341309e-01,7.757824063301086426e-01
7.616665363311767578e-01,7.585075497627258301e-01
7.446547150611877441e-01,7.418545484542846680e-01
7.282556891441345215e-01,7.258014082908630371e-01
7.124466300010681152e-01,7.103255391120910645e-01
6.972061395645141602e-01,6.954051256179809570e-01
6.825126409530639648e-01,6.810207366943359375e-01
6.683458089828491211e-01,6.671509742736816406e-01
6.546857357025146484e-01,6.537767052650451660e-01
6.415135264396667480e-01,6.408796906471252441e-01
6.288107633590698242e-01,6.284416317939758301e-01
6.165596246719360352e-01,6.164457798004150391e-01
6.047437787055969238e-01,6.048744320869445801e-01
5.933451056480407715e-01,5.937113165855407715e-01
5.823480486869812012e-01,5.829406976699829102e-01
5.717376470565795898e-01,5.725481510162353516e-01
5.614989995956420898e-01,5.625192523002624512e-01
5.516177415847778320e-01,5.528393387794494629e-01
5.420802831649780273e-01,5.434959530830383301e-01
5.328736305236816406e-01,5.344753861427307129e-01
5.239849090576171875e-01,5.257661938667297363e-01
5.154018402099609375e-01,5.173551440238952637e-01
5.071127414703369141e-01,5.092320442199707031e-01
4.991065561771392822e-01,5.013852119445800781e-01
4.913725852966308594e-01,4.938045740127563477e-01
4.839003086090087891e-01,4.864797592163085938e-01
4.766794741153717041e-01,4.794010818004608154e-01
4.697009325027465820e-01,4.725590646266937256e-01
4.629555344581604004e-01,4.659451544284820557e-01
4.564342200756072998e-01,4.595502912998199463e-01
4.501287937164306641e-01,4.533665478229522705e-01
4.440311193466186523e-01,4.473860859870910645e-01
4.381333887577056885e-01,4.416011869907379150e-01
4.324280917644500732e-01,4.360044002532958984e-01
4.269080460071563721e-01,4.305889010429382324e-01
4.215665459632873535e-01,4.253482520580291748e-01
4.163970053195953369e-01,4.202756583690643311e-01
4.113929867744445801e-01,4.153651297092437744e-01
4.065484404563903809e-01,4.106106162071228027e-01
4.018577337265014648e-01,4.060067236423492432e-01
3.973149955272674561e-01,4.015475213527679443e-01
3.929149806499481201e-01,3.972280919551849365e-01
3.889185190200805664e-01,3.946862816810607910e-01
3.875126540660858154e-01,3.938141763210296631e-01
3.866431117057800293e-01,3.929473757743835449e-01
3.857775032520294189e-01,3.920833468437194824e-01
3.849144279956817627e-01,3.912214338779449463e-01
3.840532898902893066e-01,3.903611302375793457e-01
3.831938505172729492e-01,3.895028233528137207e-01
3.823361992835998535e-01,3.886462152004241943e-01
3.814803063869476318e-01,3.877913951873779297e-01
3.806262314319610596e-01,3.869383633136749268e-01
3.797739446163177490e-01,3.860870003700256348e-01
3.789233863353729248e-01,3.852377235889434814e-01
3.780749142169952393e-01,3.843903243541717529e-01
3.772282898426055908e-01,3.835447430610656738e-01
3.763836026191711426e-01,3.827012181282043457e-01
3.755409121513366699e-01,3.818597495555877686e-01
3.747002780437469482e-01,3.810202777385711670e-01
3.738616406917572021e-01,3.801828622817993164e-01
3.730251789093017578e-01,3.793477118015289307e-01
3.721908628940582275e-01,3.785145580768585205e-01
3.713586330413818359e-01,3.776835501194000244e-01
3.705285787582397461e-01,3.768548965454101562e-01
3.697008490562438965e-01,3.760283589363098145e-01
3.688752055168151855e-01,3.752040565013885498e-01
3.680519759654998779e-01,3.743820488452911377e-01
3.672309219837188721e-01,3.735623955726623535e-01
3.664122819900512695e-01,3.727452158927917480e-01
3.655960857868194580e-01,3.719305098056793213e-01
3.647821545600891113e-01,3.711177706718444824e-01
3.639706671237945557e-01,3.703077733516693115e-01
3.631616234779357910e-01,3.695001602172851562e-01
3.623551428318023682e-01,3.686953485012054443e-01
3.615511357784271240e-01,3.678925335407257080e-01
3.607495725154876709e-01,3.670924007892608643e-01
3.599504530429840088e-01,3.662948608398437500e-01
3.591540455818176270e-01,3.654999434947967529e-01
3.583602011203765869e-01,3.647075295448303223e-01
3.575690090656280518e-01,3.639179468154907227e-01
3.567804098129272461e-01,3.631309866905212402e-01
3.559944629669189453e-01,3.623465001583099365e-01
3.552112281322479248e-01,3.615647852420806885e-01
3.544307053089141846e-01,3.607858717441558838e-01
3.536528944969177246e-01,3.600097298622131348e-01
3.528778553009033203e-01,3.592361807823181152e-01
3.521055877208709717e-01,3.584654927253723145e-01
3.513360023498535156e-01,3.576975166797637939e-01
3.505693078041076660e-01,3.569324612617492676e-01
3.498054146766662598e-01,3.561702370643615723e-01
3.490443229675292969e-01,3.554108142852783203e-01
3.482860922813415527e-01,3.546542227268218994e-01
3.475306928157806396e-01,3.539004921913146973e-01
3.467782437801361084e-01,3.531497120857238770e-01
3.460286557674407959e-01,3.524018824100494385e-01
3.452819585800170898e-01,3.516569137573242188e-01
3.445382416248321533e-01,3.509148657321929932e-01
3.437974452972412109e-01,3.501757085323333740e-01
3.430595397949218750e-01,3.494395315647125244e-01
3.423247039318084717e-01,3.487065136432647705e-01
3.415928483009338379e-01,3.479762673377990723e-01
3.408639430999755859e-01,3.472491800785064697e-01
3.401380777359008789e-01,3.465250432491302490e-01
3.394151926040649414e-01,3.458039164543151855e-01
3.386954069137573242e-01,3.450859189033508301e-01
3.379786312580108643e-01,3.443709313869476318e-01
3.372648954391479492e-01,3.436589539051055908e-01
3.365542590618133545e-01,3.429500162601470947e-01
3.358466625213623047e-01,3.422442972660064697e-01
3.351421356201171875e-01,3.415415883064270020e-01
3.344407975673675537e-01,3.408420085906982422e-01
3.337425291538238525e-01,3.401454985141754150e-01
3.330472707748413086e-01,3.394521772861480713e-01
3.323552906513214111e-01,3.387618660926818848e-01
3.316663503646850586e-01,3.380747735500335693e-01
3.309805393218994141e-01,3.373908102512359619e-01
3.302978873252868652e-01,3.367100656032562256e-01
3.296184539794921875e-01,3.360324203968048096e-01
3.289421200752258301e-01,3.353579342365264893e-01
3.282690048217773438e-01,3.346865773200988770e-01
3.275989890098571777e-01,3.340183496475219727e-01
3.269321620464324951e-01,3.333534896373748779e-01
3.262685239315032959e-01,3.326917588710784912e-01
3.256081342697143555e-01,3.320331275463104248e-01
3.249508738517761230e-01,3.313777148723602295e-01
3.242967724800109863e-01,3.307255804538726807e-01
3.236459493637084961e-01,3.300764858722686768e-01
3.229982852935791016e-01,3.294307589530944824e-01
3.223538994789123535e-01,3.287881016731262207e-01
3.217126429080963135e-01,3.281488716602325439e-01
3.210746347904205322e-01,3.275127112865447998e-01
3.204398155212402344e-01,3.268797695636749268e-01
3.198082447052001953e-01,3.262499868869781494e-01
3.191798627376556396e-01,3.256234824657440186e-01
3.185546994209289551e-01,3.250002562999725342e-01
3.179327845573425293e-01,3.243801891803741455e-01
3.173141479492187500e-01,3.237634003162384033e-01
3.166986405849456787e-01,3.231497108936309814e-01
3.160864114761352539e-01,3.225392997264862061e-01
3.154773414134979248e-01,3.219322562217712402e-01
3.148715794086456299e-01,3.213283121585845947e-01
3.142690360546112061e-01,3.207276165485382080e-01
3.136696517467498779e-01,3.201300799846649170e-01
