0,1,2,3,4,5,6,7,8,9
240.865,241.576,242.2792456834793,242.97447804695128,243.6597127815247,244.33542371515273,245.00011717180251,245.652029126091,246.29323927419662,246.92254828384398
86.004,87.227,88.44674716560364,89.65859718479156,90.86107800214766,92.05529319347382,93.24352115839005,94.4221503512001,95.59245251710891,96.75485464311599
50.202,51.076,51.952957306728365,52.83337247186661,53.71718604875565,54.60276953289032,55.4905961564827,56.37765318788529,57.26468670911788,58.152731848392484
181.45,181.923,182.4014742536926,182.88307226861954,183.36440951156615,183.8485610324669,184.3325889637947,184.81636681987763,185.30059710403444,185.78397489751816
86.456,86.867,87.27265536127092,87.674052826519,88.07194515054704,88.46608072553633,88.85492577768325,89.24078566028594,89.62280140180589,90.00143880062103
342.548,342.557,342.5715220656586,342.58729502412797,342.6048876927566,342.624771067543,342.6484972529602,342.67312618991855,342.70149451372146,342.73078167011255
442.952,442.976,443.0017554322815,443.0292515719986,443.0578839489555,443.0877253263092,443.12040375419616,443.1541004575157,443.19114227199555,443.2292118591308
103.604,104.41,105.21697431318283,106.01900031248093,106.8161716950798,107.60959867622374,108.39888496124269,109.18683175138473,109.9704902776909,110.75261509609223
367.657,368.259,368.8592378708458,369.465320365963,370.0763108863449,370.6915263592338,371.31331940217973,371.9392468248939,372.5713564570045,373.20734294775
459.05,459.8,460.5599607136536,461.32738540046694,462.1035522111702,462.8874969831276,463.68322874420164,464.49024863737105,465.3139999757576,466.16621833665846
390.727,391.674,392.6243724514389,393.5743845718574,394.5250426842117,395.47599183662413,396.42520956171035,397.37549321878436,398.3251083395767,399.2751812776375
185.721,186.278,186.83700071113586,187.40269291675568,187.97490192640305,188.55311295984268,189.13830119369507,189.72978854539872,190.32857692230223,190.9357999682045
300.866,301.751,302.64029638275144,303.5361961351776,304.43877087034224,305.3489834782028,306.2650682723427,307.18565064176556,308.1118500100518,309.0409702927017
150.575,151.067,151.5549819652748,152.04076331962588,152.52284520317076,153.0026113119316,153.4786468440056,153.95246386562349,154.4245920794487,154.89562800615312
491.738,492.005,492.27445222696304,492.5424991843605,492.8103656475258,493.07728653118136,493.34338210525516,493.6080051038933,493.870345037117,494.1299788759994
407.922,409.699,411.4791791402817,413.25778207277295,415.0386902298736,416.8222912859726,418.61005041584013,420.39993605312344,422.18882368701935,423.9764000239754
136.728,136.898,137.0708834964943,137.2471448469162,137.4276650013542,137.61390856546402,137.80488170804978,138.00342645013808,138.2086646099472,138.4225293836975
67.882,68.782,69.67578191278459,70.56747248851777,71.45546217811584,72.34246518959046,73.22736028413773,74.11164866226197,74.9960585729599,75.87795674404144
264.618,265.062,265.50501319305425,265.9519936699486,266.4010184234619,266.85379231246947,267.3094047327805,267.7673117908668,268.227543842392,268.68860847335816
436.095,436.704,437.3055503399658,437.89719059328075,438.4821046208572,439.0586725092888,439.6297184775162,440.1928191868401,440.7502433807564,441.30118379198075
163.194,163.935,164.67650449554444,165.4158613368416,166.15405886629102,166.8915269961357,167.6275772297478,168.36184990131378,169.0943678054619,169.82591824403767
427.975,428.207,428.4404151274681,428.67302037029265,428.90625957593926,429.14069921257015,429.3751597177124,429.6098249610519,429.8465511276817,430.08357909894943
198.642,199.019,199.40053712690354,199.7870544216919,200.17942702692034,200.5776027525711,200.98146571670534,201.3911908516121,201.8074325626564,202.22885773546219
45.892,46.627,47.353853747482304,48.0739847977066,48.78839808013916,49.50284793329239,50.21495365106582,50.93209636054992,51.64924060438156,52.360260221939086
31.339,32.369,33.4271316382885,34.52611028814315,35.65827473349571,36.82568949341774,38.03085420360566,39.2755859337616,40.54478250712395,41.84283365887642
390.609,391.88,393.1516489351654,394.42104689765927,395.6887918330002,396.9562744013977,398.2217724099922,399.48379676485064,400.7447315240288,402.0048326603317
298.474,298.924,299.37587990695954,299.82813372270584,300.28110937540055,300.7342344329071,301.1878691799355,301.6397375920487,302.09155778600694,302.54298283197403
331.284,333.2,335.12308323047637,337.0520258054542,338.9890179778862,340.9312341930198,342.8802683314132,344.83395715225225,346.79310562828067,348.75916246974947
223.456,223.92,224.37105268583295,224.80692614501953,225.22731585739135,225.63409449045182,226.02680505584718,226.4045638348198,226.768179821167,227.1179631923294
361.516,361.687,361.84940035137174,362.0001826192284,362.14206647224427,362.2732811452675,362.3963819345284,362.51201440759655,362.6189117353058,362.7195325955582
317.924,318.599,319.2774434392548,319.9547945088005,320.6326506567574,321.3108924869156,321.98959847854616,322.6675012857437,323.3454778371811,324.0222152760506
426.466,426.543,426.61912357250213,426.69243053836817,426.76464631902695,426.8351813012696,426.9045165439415,426.9708064462853,427.0371562589073,427.10178895481107
76.711,77.062,77.4042784363556,77.73866153242112,78.06272030233384,78.37787612958907,78.68227247903825,78.97739894800185,79.26152226037979,79.53344241024017
153.985,154.604,155.22103716190338,155.83817057636261,156.45450282266617,157.07254158668516,157.69224976352692,158.31372432397842,158.93736648565294,159.56314930200577
120.143,121.25,122.36068253332138,123.47864297407149,124.60005071069718,125.72490578817367,126.85356801710128,127.9848096779251,129.11865571409226,130.25493266298292
96.349,97.109,97.87406304317473,98.64465517629624,99.4195777284813,100.19547213048935,100.9717857195282,101.74820494531632,102.52210180765152,103.29387801525117
469.345,470.378,471.42020228898997,472.4618887498665,473.5024209331131,474.53920341209414,475.57314389511106,476.59934927932744,477.6160737285042,478.62489761295325
77.419,78.613,79.80384867263794,80.99317069152832,82.17901014104842,83.36367601833344,84.54500948465346,85.72417249818801,86.90065280612946,88.07184127086639
122.598,123.417,124.23486541923522,125.04680943422318,125.85635502738953,126.66399965438843,127.47297814607622,128.28275077791213,129.09630256443023,129.91362371225358
309.106,310.045,310.9860557920647,311.9282697732163,312.8736919341278,313.82230490371705,314.77153536159517,315.7223712915611,316.67538844339373,317.6312059696388
146.856,147.468,148.07036721006392,148.6776221162033,149.2821906040001,149.8841243340111,150.48348119289398,151.08236914426803,151.67676863193512,152.2675789467621
136.308,138.372,140.42982061418536,142.4889377508545,144.5482979217911,146.60865271886826,148.67195845474245,150.74070396541595,152.81853971418383,154.9044911777878
345.425,345.976,346.52593180509564,347.0744685365868,347.62110830049517,348.167454465828,348.7135953878975,349.2575994247818,349.801908285141,350.3463754314232
331.509,332.622,333.7310622210503,334.83481731119156,335.93316982231136,337.0257661964798,338.11201680841447,339.19296900308615,340.26782556869506,341.33778609655377
367.869,368.661,369.4548445052719,370.24885926296236,371.04099944368363,371.8338480276489,372.6226357718849,373.4108658924675,374.1957198007965,374.9797788513565
396.435,396.962,397.48499350481035,398.0042351570702,398.51824173732757,399.0282946824646,399.532592207489,400.0327129737472,400.52703191600796,401.01751484779356
78.766,80.051,81.33255628751755,82.61556872701644,83.8972318416214,85.17457797420501,86.44872602903365,87.71569250022888,88.97430006603241,90.22590570619583
383.295,384.834,386.3710223616028,387.9090203775787,389.44846990398406,390.99306924280165,392.5430434069061,394.0965454639816,395.6568993554497,397.22230329860685
381.749,382.566,383.3924325393104,384.22180072574616,385.0565894938469,385.89490745731354,386.73607761245734,387.5789932745743,388.423298366394,389.2660660268784
318.617,319.205,319.79003850336073,320.36886185825347,320.94104863235475,321.50756530477526,322.0674239517975,322.6195342831231,323.16299960523605,323.6976622338486
243.029,243.744,244.45874450401305,245.1735069203377,245.888657844162,246.60287585430146,247.3165501601982,248.02876334949494,248.73705558044435,249.44101653383254
428.48,428.514,428.54903884794237,428.58391932155604,428.6180376654816,428.65208261417393,428.6858849595833,428.7193578277397,428.7518980224609,428.7843831491852
174.147,175.031,175.91261522008898,176.78986861602783,177.66703747083665,178.5441832062912,179.42123322126386,180.29919563199996,181.17529770099642,182.0523772464943
257.179,258.017,258.85632994195936,259.6907934340477,260.52351703376775,261.35320447624207,262.1805676453781,263.00698407272336,263.83115636529925,264.65274729379655
116.729,118.51,120.28219612255097,122.04619540607452,123.7976766694069,125.54086275032043,127.27254304843903,128.99456473344802,130.71032774438856,132.41835903787614
429.753,431.109,432.4593780042648,433.8015532044601,435.13555070858,436.46294799139025,437.78327413108826,439.09669599365236,440.4036187486648,441.70784161453247
393.499,394.074,394.6511043698311,395.22638560009005,395.80333959175107,396.3801619471741,396.953262344265,397.5295685490608,398.10479244762416,398.6787882052612
64.057,64.458,64.85623997800828,65.24714687021256,65.63178180320739,66.01088845441818,66.38463264024735,66.75198170927047,67.11485430294037,67.47198833028793
90.011,91.341,92.66155791412353,93.98105459978103,95.29758322685241,96.61085500429154,97.92019246376039,99.22504468126297,100.52385989091874,101.81677075078964
431.333,432.472,433.6188563184929,434.7739353092766,435.93946113838194,437.1152424503326,438.3029457470894,439.50092037487025,440.70778376007075,441.92616886129383
242.661,243.298,243.9390656325531,244.58165982267377,245.22827332012176,245.8803567974281,246.53665882160186,247.19682437269213,247.8609510016632,248.52843896390917
132.057,134.001,135.93309110134126,137.8588507054901,139.77632099754334,141.68620933742523,143.5915148374176,145.4915465883827,147.38858071187974,149.28200726888656
377.344,378.141,378.94222976663593,379.74272095928194,380.5467124712372,381.35326208797454,382.160336242218,382.9697176592636,383.7802442135239,384.59431440525054
367.082,367.679,368.2743927824402,368.86747345336914,369.45865223144534,370.0484610353089,370.6374214805603,371.22511097354885,371.8121629816247,372.397409879837
256.881,257.466,258.05907537405017,258.66301401474,259.2765394755554,259.90158679018015,260.53701635251997,261.18377713523864,261.8440594041443,262.5156770475007
176.818,177.527,178.235674645195,178.9453275409317,179.65715101572036,180.3678609148598,181.07886324687956,181.7885669142151,182.49760334329605,183.2063729645729
91.231,92.006,92.78069971176147,93.5561941168976,94.33201709167481,95.10975281860352,95.88408600063323,96.65571325021743,97.42980171543121,98.2026840107727
110.738,111.264,111.78758026771546,112.30827433420181,112.82556151424409,113.33794774730681,113.84348228141785,114.3444344044876,114.84031538309098,115.32988854560851
403.552,404.767,405.98091071748735,407.1962640780068,408.41085817079545,409.6250599091721,410.8365456119156,412.04357001798627,413.24878474985115,414.4533251443672
80.727,81.227,81.73103965370179,82.23936937793731,82.74730346946716,83.25369051342011,83.75480771760941,84.25093846797944,84.7394616616249,85.22099901887894
379.007,380.067,381.1284653213311,382.19232771299363,383.25865971334457,384.32589377363206,385.39435945318223,386.4620951063919,387.5291593411255,388.594540210514
305.9,306.62,307.3351053180504,308.04177723121643,308.742282095623,309.43460176712034,310.12059119861607,310.79676193187714,311.4627874546814,312.1193869623566
127.234,127.788,128.34317817827224,128.8988138860321,129.45535249801637,130.0134203802681,130.57183359781266,131.132260269413,131.69383802944185,132.2573768560028
76.791,77.371,77.95022193569183,78.53115745620727,79.11154939315796,79.69316562265396,80.27401384300232,80.85369991697311,81.43282182792663,82.01015664896012
423.214,424.188,425.15342183771133,426.1050775827027,427.04622009033204,427.97878415649416,428.9043061431694,429.8215066168976,430.7340468915748,431.6400051831055
149.002,149.568,150.1306062927437,150.68559387699125,151.2336223674011,151.77794293514253,152.31671910226825,152.85071095964432,153.3812669780159,153.9072167804527
324.634,325.419,326.20104316688537,326.97780912860867,327.7500038481522,328.51885438293453,329.284554858818,330.04490823265076,330.80272921117785,331.55677900177005
294.622,295.098,295.57788963029867,296.06128696001053,296.5477884287643,297.0396625553894,297.5346274171639,298.03329293010717,298.5362783988571,299.0444105647278
169.236,170.178,171.12096429658888,172.0645958621788,173.00658957214355,173.95100063028337,174.89807471630098,175.8465839116669,176.79871703737257,177.7530232099533
178.457,178.939,179.42492311626432,179.91255798700334,180.40165025226594,180.89312993881228,181.3872776010704,181.8818509339714,182.37857447727202,182.87713755073548
428.718,429.434,430.1476990584183,430.86132747749326,431.57415256679536,432.28517358573913,432.9943890438652,433.69864146100997,434.3990641828537,435.0938330163193
224.873,225.803,226.72514371370315,227.64128944850924,228.55027934904098,229.45237636369703,230.34701582071304,231.23371950677873,232.11224150587083,232.98378882024764
309.255,309.831,310.40617905017854,310.9803043488693,311.5544625804138,312.1281929569435,312.701749264164,313.274417966671,313.84600788825986,314.417404275589
98.571,98.84,99.10528794960022,99.36364039800644,99.61642052453995,99.86303587263107,100.10312382505417,100.33720823202134,100.56790815490722,100.79311479963302
45.381,45.703,46.026310945663454,46.35412725841522,46.684567653102874,47.020452291221616,47.35988639221191,47.70480114112854,48.05609783205032,48.41393652811051
300.734,300.823,300.91760369514463,301.01551892951966,301.11853629571914,301.22685647094727,301.34153974788666,301.4609377863502,301.5873095317077,301.72055811903
151.932,152.623,153.31581030216216,154.00919892745972,154.70154927696228,155.39173999895098,156.07777788656236,156.75928774845124,157.43730779310226,158.11297679424285
151.781,152.541,153.30242382270814,154.0602456803322,154.8136754015732,155.56353482965469,156.30821878889083,157.04551258731843,157.77640906253816,158.49974412801743
421.21,421.808,422.40644051248546,423.00540113336564,423.6019140115738,424.19939549179077,424.79433931186674,425.39014658382416,425.9882529699898,426.58732784832
451.504,451.804,452.1148513654708,452.4400051460838,452.7781569578743,453.1304469740486,453.4979119236374,453.88055590963364,454.2751972244263,454.6846761444092
477.855,478.48,479.0997703876305,479.725886464653,480.35488749053957,480.9874429426193,481.6236948474503,482.2621382721138,482.90323254150394,483.54348849449156
290.802,291.114,291.42307773208614,291.7296615636253,292.03369206285475,292.3356494548607,292.63676234907155,292.935109887352,293.2342189088249,293.53341033317565
129.501,129.65,129.80005198894503,129.9525294202423,130.10615434223175,130.26327358461378,130.42127332481385,130.58026678295136,130.740618009758,130.90310781974796
